Episode,Step,Epsilon,Value,blue1,blue2,blue3
68,1000,0.9800977027500946,379.04617439553635,55.031348189805186,86.8554225931607,237.15940361257051
69,1000,0.9798036734392696,263.67885662832026,59.11488123250014,152.42359330878736,52.14038208703277
70,1000,0.9795097323372378,241.7412963742426,130.90697823380142,50.09383000687312,60.74048813356808
71,1000,0.9792158794175366,197.62586260732877,80.80999895161578,63.99561329527219,52.82025036044081
72,1000,0.9789221146537114,-434.4690727980205,-32.29712321696175,73.58896721157491,-475.7609167926336
73,1000,0.9786284380193153,155.7247204663385,48.98908688511966,23.147805946891793,83.58782763432707
74,1000,0.9783348494879096,239.9079126119533,52.84565081973687,124.84639798088314,62.21586381133329
75,1000,0.9780413490330633,-178.64198756191547,47.79604558525005,62.11501228317385,-288.55304543033935
76,1000,0.9777479366283534,471.7493976439284,85.28975310489187,420.0756680612503,-33.616023522213816
77,1000,0.9774546122473649,570.4676508927002,481.6307889881219,39.17736193678027,49.65949996779807
78,1000,0.9771613758636907,166.89225435708528,56.79978706971918,48.7204330676898,61.37203421967628
79,1000,0.9768682274509316,227.75926962333534,67.39493438311001,66.92004971396753,93.44428552625781
80,1000,0.9765751669826963,215.21028312935624,102.93271073358292,51.76740940501107,60.51016299076223
81,1000,0.9762821944326016,166.0681041333508,107.65309597390568,3.4716802042124897,54.943327955232625
82,1000,0.9759893097742718,135.175417596891,38.91402595797434,54.955423308535565,41.30596833038112
83,1000,0.9756965129813395,281.7687912094367,62.351480101109374,119.04875753560859,100.36855357271875
84,1000,0.9754038040274452,180.87327086863704,53.88542172012731,82.36393692197557,44.623912226534145
85,1000,0.975111182886237,440.7859937397828,64.85956967042628,156.78632623713946,219.14009783221704
86,1000,0.9748186495313712,231.67919695989147,68.58793133264514,86.6858357345144,76.40542989273192
87,1000,0.9745262039365118,255.12886791990883,35.83914195547346,45.05716751290544,174.23255845152994
88,1000,0.9742338460753309,211.29265500740127,77.9527551174104,54.13755032311848,79.2023495668724
89,1000,0.9739415759215083,-140.59096899734473,52.07408404558062,56.55197606296265,-249.217029105888
90,1000,0.9736493934487319,181.43135156446135,50.99843039180108,73.04835098686695,57.384570185793315
91,1000,0.9733572986306973,152.1282201278966,60.195229327031655,46.190682509110715,45.74230829175424
92,1000,0.9730652914411081,502.40736142577487,203.5185910470926,215.04354776642958,83.84522261225264
93,1000,0.9727733718536757,534.2288588864171,67.79438230916368,195.36838286300144,271.06609371425196
94,1000,0.9724815398421197,-333.091817800532,43.94734749564686,39.00783276265135,-416.0469980588302
95,1000,0.9721897953801671,209.08500912105873,56.60149953998282,108.03471179092254,44.448797790153385
96,1000,0.9718981384415531,305.70184781460836,67.00375196673079,105.22959204929973,133.46850379857784
97,1000,0.9716065690000207,546.4152954852708,353.7766932900595,123.03883386381749,69.5997683313938
98,1000,0.9713150870293208,143.91019271480224,-27.49255933669629,124.72879294307937,46.673959108419155
99,1000,0.9710236925032121,286.4075616812308,168.3390169168476,70.99857910046363,47.06996566391957
100,1000,0.9707323853954611,233.4261922866003,59.79348708914981,53.782394902479105,119.8503102949714
101,1000,0.9704411656798425,303.94413047098993,94.08535726513068,154.4517083344489,55.40706487141035
102,1000,0.9701500333301386,284.2929547777023,109.53499398455223,69.18403158393308,105.57392920921697
103,1000,0.9698589883201396,184.44740287231883,72.71688235669572,66.67005657990025,45.06046393572286
104,1000,0.9695680306236436,230.2761707347897,60.88258879149593,75.82247048387732,93.57111145941644
105,1000,0.9692771602144565,191.4434118124277,46.47480689357138,40.01409459095028,104.95451032790605
106,1000,0.9689863770663922,153.54781509535994,60.85477191546099,25.185595846353344,67.5074473335456
107,1000,0.9686956811532723,642.5470503664894,81.34106603649936,58.96247509535979,502.24350923463027
108,1000,0.9684050724489264,193.22923741336393,101.62611580929446,39.370160846227776,52.23296075784168
109,1000,0.9681145509271917,213.10299591585408,84.68611896068607,45.15080025880854,83.26607669635946
110,1000,0.9678241165619136,129.8324825147791,61.76240368634762,-15.36337674092232,83.4334555693538
111,1000,0.967533769326945,226.05880256247477,121.7632913832194,52.4369592911063,51.858551888149066
112,1000,0.967243509196147,128.79900326913315,50.370116865687805,35.79064535795089,42.638241045494446
113,1000,0.9669533361433882,248.47530976578935,71.13953809840149,48.629081626443714,128.70669004094415
114,1000,0.9666632501425452,273.75736401108094,102.22980882086839,101.90191782769399,69.62563736251853
115,1000,0.9663732511675024,100.33417377989788,-172.85750767704812,87.26930455226587,185.92237690468014
116,1000,0.9660833391921522,189.39848301868452,25.081797445194244,67.68793129833506,96.62875427515522
117,1000,0.9657935141903946,291.5338215308999,84.4210327956242,140.68795159624324,66.42483713903243
118,1000,0.9655037761361375,420.6555980657633,277.45892494698273,103.96703273310122,39.22964038567933
119,1000,0.9652141250032966,111.49484203104699,68.00455163098567,97.48018754372957,-53.989897143668244
120,1000,0.9649245607657957,181.16456342191677,46.75176727460137,49.79976698468145,84.61302916263395
121,1000,0.964635083397566,318.024133825147,52.963266584285925,142.28596683630872,122.77490040455233
122,1000,0.9643456928725468,-80.06945882580527,138.9529081117144,-278.686419227029,59.66405228950931
123,1000,0.9640563891646851,392.5035961168799,95.45943493694847,204.96180158680886,92.08235959312259
124,1000,0.9637671722479357,227.95452926670117,82.96087628132706,67.95789010632741,77.0357628790467
125,1000,0.9634780420962614,198.7589606035641,18.707627490352344,122.59659619125993,57.454736921951806
126,1000,0.9631889986836326,200.72820098441235,77.50343197313882,57.67493414088263,65.54983487039088
127,1000,0.9629000419840276,328.8593999092907,62.36205268041654,63.29770144205286,203.1996457868213
128,1000,0.9626111719714324,214.97971488574396,62.593334225214804,60.92914768598289,91.45723297454626
129,1000,0.962322388619841,266.5771664789597,51.031214473070875,144.53390704972153,71.01204495616727
130,1000,0.962033691903255,161.22530055558974,78.17084645183834,45.35990502550073,37.694549078250674
131,1000,0.9617450817956841,264.22634104085876,118.54377253159991,53.39849040021366,92.28407810904523
132,1000,0.9614565582711454,351.9886293013165,71.78870238643685,61.79638211106562,218.40354480381404
133,1000,0.9611681213036641,283.4393507830184,127.13514722575276,102.02866475036156,54.27553880690409
134,1000,0.960879770867273,185.5594747736183,48.622797443834656,96.45332184992148,40.483355479862155
135,1000,0.9605915069360129,568.3780249200535,48.377281591971816,453.5332538965786,66.46748943150308
136,1000,0.9603033294839322,71.86831944919312,-74.83760725611215,73.34769866176761,73.35822804353766
137,1000,0.960015238485087,136.84844331442886,40.89714425168132,40.41060727080712,55.54069179194042
138,1000,0.9597272339135414,251.71803456345867,63.292629528258274,125.73205851469064,62.69334652050976
139,1000,0.9594393157433674,279.5131471977958,62.016287226475086,54.23171092096317,163.26514905035754
140,1000,0.9591514839486444,222.0088756287271,85.7058434125715,78.4894213398439,57.81361087631172
141,1000,0.9588637385034599,188.62063865655108,57.75426211255037,66.99343068948488,63.87294585451581
142,1000,0.9585760793819088,178.72619977887518,44.602986347564084,69.95737143669054,64.16584199462056
143,1000,0.9582885065580943,225.55018538849203,102.3964637041896,53.051373898610414,70.10234778569203
144,1000,0.9580010200061269,241.62181545660474,122.60028811534994,60.07945731830826,58.94207002294657
145,1000,0.957713619700125,300.1316825766685,63.287162082675735,130.38601772836876,106.45850276562396
146,1000,0.957426305614215,171.0812692297842,52.74885396560667,22.198698976572963,96.13371628760456
147,1000,0.9571390777225308,134.44883219224286,55.84573241921907,-6.709024394499621,85.31212416752341
148,1000,0.9568519359992141,287.7554347570567,62.670722294883504,185.76267056182587,39.32204190034736
149,1000,0.9565648804184144,-86.91572282068428,-283.4358354196174,146.10537218555115,50.41474041338195
150,1000,0.9562779109542888,489.60925154279255,56.55447124243572,72.20940494415179,360.845375356205
151,1000,0.9559910275810025,393.6043640974929,117.02731058431756,203.02670330666027,73.55035020651506
152,1000,0.9557042302727282,189.21228607317659,70.74224755036822,53.909541054667066,64.56049746814132
153,1000,0.9554175190036465,-12.839784984877795,113.62719731491946,-184.5852508481671,58.118268548369855
154,1000,0.9551308937479454,186.2011782543679,43.678634186775994,61.534098128914245,80.98844593867766
155,1000,0.954844354479821,423.22377098472947,68.90128678304404,104.24150007291975,250.0809841287657
156,1000,0.954557901173477,287.98206782030775,60.91080412046658,185.65362820236817,41.41763549747299
157,1000,0.954271533803125,294.7155064491784,71.36974168589093,157.0832955299041,66.2624692333834
158,1000,0.9539852523429841,241.53121988490358,80.95334842594079,55.02387383804597,105.5539976209168
159,1000,0.9536990567672813,225.37746864116968,74.711541302613,77.4333750860023,73.23255225255441
160,1000,0.9534129470502511,248.8920980098768,34.803213231226906,65.9677861559505,148.12109862269938
161,1000,0.9531269231661361,310.5197530807336,51.102925711743254,186.97460763569035,72.44221973330002
162,1000,0.9528409850891864,239.5916528707013,41.742709354463486,83.10814698361429,114.74079653262353
163,1000,0.9525551327936597,463.8186737775165,86.72947426740316,310.38671209946926,66.7024874106441
164,1000,0.9522693662538216,205.21349071202525,105.20708980945511,41.792932467783665,58.21346843478646
165,1000,0.9519836854439455,205.9006034127155,81.38419969140479,76.84961713991794,47.66678658139277
166,1000,0.9516980903383123,587.0892283410717,47.27461861211609,216.03648777683185,323.77812195212374
167,1000,0.9514125809112108,193.45285284590767,67.24058291865553,75.75148253225328,50.460787394998874
168,1000,0.9511271571369375,183.87507484054373,49.63255844508338,67.55938118591042,66.68313520954992
169,1000,0.9508418189897965,472.0005801107783,58.93901711821019,351.20122649572266,61.860336496845406
170,1000,0.9505565664440996,183.6237962913646,84.26139336749988,41.16256375481633,58.19983916904842
171,1000,0.9502713994741664,129.67063514485463,32.555185268208376,45.60797545507723,51.50747442156902
172,1000,0.9499863180543242,231.153171955171,87.37095887532529,102.67729677626325,41.10491630358246
173,1000,0.9497013221589079,38.104996889292366,42.428275723239935,61.4126916700522,-65.73597050399977
174,1000,0.9494164117622602,-122.42042653523706,109.76242850499317,-299.9837905541139,67.80093551388367
175,1000,0.9491315868387316,265.5950765857955,142.7449779713674,64.83158323862456,58.01851537580352
176,1000,0.94884684736268,314.91507102461605,99.18577902953396,62.400704872823574,153.3285871222585
177,1000,0.9485621933084712,212.84214305291,84.26947990268864,36.16768945107031,92.40497369915106
178,1000,0.9482776246504787,206.30001311694207,69.53701435199746,67.9091526063609,68.85384615858369
179,1000,0.9479931413630835,185.949059611258,39.57910802658321,91.20018940582032,55.16976217885449
180,1000,0.9477087434206747,164.77231117602597,57.716729160877875,53.33701589805657,53.718566117091505
181,1000,0.9474244307976485,34.8553384826866,-94.2347333833815,84.0807163216946,45.0093555443735
182,1000,0.9471402034684092,127.54969471250341,27.303716781360617,43.88643665485463,56.35954127628817
183,1000,0.9468560614073688,158.99159380310823,-27.04564516599066,138.77700455834417,47.26023441075472
184,1000,0.9465720045889466,212.72872731597135,48.20053356792705,101.77642293015074,62.75177081789353
185,1000,0.94628803298757,257.41706779340143,126.8532338972012,63.98545953076724,66.57837436543296
186,1000,0.9460041465776737,233.69171018531515,69.81722208886085,59.03500371758131,104.83948437887298
187,1000,0.9457203453337004,199.9543293391148,91.20798996331659,49.93359014547304,58.81274923032514
188,1000,0.9454366292301003,197.11874971987092,43.47613683769002,48.780453607003174,104.86215927517773
189,1000,0.9451529982413313,198.46448702873812,54.822774149528406,69.32822387099978,74.31348900820993
190,1000,0.9448694523418589,199.99539147037592,137.4967382341436,56.68123687888462,5.817416357347692
191,1000,0.9445859915061564,200.59982860070636,51.67692339672145,68.46055022667166,80.46235497731324
192,1000,0.9443026157087046,160.73934496425784,46.27903117721475,124.98187286024675,-10.521559073203676
193,1000,0.944019324923992,126.94436224973123,17.67762729577829,69.53090439896417,39.73583055498877
194,1000,0.9437361191265148,186.8324734077682,68.81091412394562,2.2861319762467054,115.73542730757588
195,1000,0.9434529982907769,267.73075552400167,69.29889831477158,131.4950295198138,66.93682768941626
196,1000,0.9431699623912897,461.1249979238278,70.73445162212907,53.676841852209904,336.7137044494888
197,1000,0.9428870114025724,195.29887367797363,47.14595786588498,65.82860432346375,82.32431148862491
198,1000,0.9426041452991516,-262.91603551129555,-476.8804490441376,74.33838202910668,139.62603150373536
199,1000,0.9423213640555619,168.18511520295056,60.266509938588634,62.29810537340395,45.62049989095798
200,1000,0.9420386676463453,387.69369078262366,112.03409820408785,176.14148699507743,99.51810558345835
201,1000,0.9417560560460514,145.16436626734676,67.12699166276082,-20.266800495967807,98.30417510055376
202,1000,0.9414735292292377,197.58313240900992,91.4534667696062,41.418893639855526,64.71077199954819
203,1000,0.941191087170469,86.82013510466481,89.22996596094863,46.44565237314892,-48.855483229432735
204,1000,0.9409087298443178,315.4802142955805,116.45709481808552,126.08692994988348,72.93618952761149
205,1000,0.9406264572253645,266.2222287821013,64.43812187853503,149.00221796724742,52.781888936318886
206,1000,0.9403442692881969,147.7933370914434,54.902922229150974,47.135127089814894,45.75528777247751
207,1000,0.9400621660074104,63.96010183809929,-150.52042973619615,79.94994317038052,134.53058840391492
208,1000,0.9397801473576083,200.841893939816,66.73538437936976,84.91512780128534,49.191381759160926
209,1000,0.939498213313401,86.48008143578247,132.9485124717472,-91.44797566205976,44.97954462609503
210,1000,0.939216363849407,251.72220527104267,116.31446358489028,71.80593487480888,63.601806811343494
211,1000,0.9389345989402522,186.75287738841322,63.66374501512419,49.3584664679475,73.73066590534154
212,1000,0.9386529185605702,174.15221043724023,63.18460268911037,50.17466039763429,60.79294735049555
213,1000,0.9383713226850021,525.4970966210319,54.58188052434647,47.84534977694385,423.06986631974155
214,1000,0.9380898112881967,403.06438375891526,310.98762211842563,40.13205675110055,51.944704889389044
215,1000,0.9378083843448103,217.24362607417612,49.21813541445269,119.07890252634779,48.94658813337565
216,1000,0.9375270418295069,225.56449246679017,61.95239324880974,57.263974934700265,106.34812428328016
217,1000,0.937245783716958,258.8853874166466,114.68798826414374,84.5963033681373,59.60109578436553
218,1000,0.9369646099818429,194.58624374994378,50.47123818117272,79.53977514411304,64.57523042465802
219,1000,0.9366835205988484,185.44702948348245,60.24365125722394,80.96377909384883,44.23959913240969
220,1000,0.9364025155426687,326.34334850119177,120.1782223799199,146.16870714830767,59.9964189729642
221,1000,0.9361215947880059,276.4323499311186,117.06525187445123,49.55257897538691,109.81451908128048
222,1000,0.9358407583095696,314.53862190972546,133.52104650957588,54.69005293417493,126.32752246597465
223,1000,0.9355600060820768,-151.00903087592036,34.71668616682352,-230.0509606255431,44.32524358279919
224,1000,0.9352793380802522,310.08066326680796,179.3657315072485,85.42808691372039,45.28684484583902
225,1000,0.9349987542788282,-184.39713951639604,98.05841714668527,-384.89733004642636,102.44177338334507
226,1000,0.9347182546525445,199.90433792055939,88.02839207268735,65.51301135559751,46.36293449227451
227,1000,0.9344378391761489,-82.84198653133905,48.47673900999375,-245.4313998259451,114.1126742846123
228,1000,0.9341575078243961,310.6374764664974,191.20614271625436,70.11051907112382,49.32081467911923
229,1000,0.9338772605720488,231.7047255720644,39.280848658673655,137.98408393491886,54.43979297847189
230,1000,0.9335970973938772,498.3200415137146,464.75978160753624,-60.76171095429653,94.32197086047492
231,1000,0.9333170182646591,197.36302594880374,82.55654754093145,57.320952492496104,57.48552591537616
232,1000,0.9330370231591797,213.07102577077896,60.789912312505855,86.6522483652075,65.6288650930656
233,1000,0.932757112052232,276.7352549073261,62.057784463757855,133.6081931938953,81.069277249673
234,1000,0.9324772849186164,296.67104999770885,75.9641492861223,163.60926088995333,57.09763982163319
235,1000,0.9321975417331408,219.1015679588221,118.60179517767521,43.29587761261674,57.20389516853016
236,1000,0.9319178824706209,183.31485060089705,59.3842355621245,67.83733289300315,56.09328214576939
237,1000,0.9316383071058798,202.32411972418458,42.33216613720707,94.12439826170218,65.86755532527533
238,1000,0.9313588156137481,287.6264303320985,82.95748563436233,74.18737330223559,130.4815713955006
239,1000,0.931079407969064,227.09245506266444,59.466267886760996,44.51164631916677,123.11454085673667
240,1000,0.9308000841466733,262.4669431489288,87.38276636427302,116.41617863815168,58.66799814650407
241,1000,0.9305208441214293,228.8295301199302,70.02269037140735,60.97739074449014,97.82944900403271
242,1000,0.930241687868193,-73.13563300349401,-238.80670014286136,105.09329761714294,60.57776952222443
243,1000,0.9299626153618326,-381.36188709920674,-539.2136827162578,105.82754513563454,52.024250481416566
244,1000,0.929683626577224,-23.764931074314397,-123.67923684555599,48.45060461247062,51.46370115877097
245,1000,0.9294047214892509,302.1995760941057,75.91703678940708,57.309992800871164,168.97254650382743
246,1000,0.9291259000728042,-224.50679415184794,-456.60613085487813,93.99416106027543,138.10517564275477
247,1000,0.9288471623027823,329.3438348160411,142.5072024648889,144.14234435217188,42.69428799898029
248,1000,0.9285685081540915,332.7874408608251,103.03389730173738,45.699162980689685,184.05438057839802
249,1000,0.9282899376016454,189.14073907998159,54.87422723920233,39.69463790441131,94.57187393636795
250,1000,0.9280114506203649,-413.3554220719888,-562.2616053116093,29.70995917083184,119.19622406878858
251,1000,0.9277330471851789,159.91166227105845,166.72650393695224,68.54880806661379,-75.36364973250757
252,1000,0.9274547272710234,79.99600444991,55.10161279160245,75.98882123689245,-51.09442957858488
253,1000,0.9271764908528422,173.17560279576057,56.95474114490389,50.993132251708744,65.22772939914793
254,1000,0.9268983379055863,257.4582570939363,60.8801899060496,70.06398075910877,126.51408642877796
255,1000,0.9266202684042146,155.97329170446952,50.682327267369395,54.42057104651368,50.870393390586436
256,1000,0.9263422823236934,127.37669208004016,32.851292175518815,52.3307269246776,42.194672979843745
257,1000,0.9260643796389963,192.19955011624359,80.96501679450282,56.65920020912756,54.575333112613194
258,1000,0.9257865603251046,-319.808209896754,107.39213340885505,-98.95072840977178,-328.2496148958373
259,1000,0.9255088243570071,146.72037873146246,-33.45375954469176,53.430114313528115,126.74402396262612
260,1000,0.9252311717097,-18.826225309334035,-269.39655713430125,75.93226679641668,174.63806502855053
261,1000,0.9249536023581871,174.16662191724504,59.18614269383527,71.35363060570592,43.62684861770385
262,1000,0.9246761162774797,498.1230738067261,53.46835015013694,248.00078069989928,196.6539429566899
263,1000,0.9243987134425965,218.6879697384837,53.827445727066355,67.08096480254413,97.77955920887322
264,1000,0.9241213938285637,315.95815129030746,159.4587473384639,51.7248356814333,104.77456827041028
265,1000,0.9238441574104151,-210.69657551375536,-369.0553334365554,78.68636354807349,79.67239437472654
266,1000,0.923567004163192,226.01467110873665,94.04717521053279,223.33563509318708,-91.36813919498321
267,1000,0.9232899340619432,158.60614838853678,41.47758610000637,56.85994225335902,60.26862003517139
268,1000,0.9230129470817245,-157.2980699849603,-153.9755836092368,-53.02845313424682,49.70596675852328
269,1000,0.9227360431976,169.64485000737923,46.926121368330286,68.69701066961932,54.02171796942963
270,1000,0.9224592223846408,132.12161497180335,28.813940283768147,49.314343113528274,53.99333157450691
271,1000,0.9221824846179255,316.9618708770967,96.89275028964738,56.8414186200315,163.22770196741783
272,1000,0.9219058298725402,193.25551008480792,61.791551682001185,50.5925236255578,80.87143477724894
273,1000,0.9216292581235784,226.1277874029082,90.20970137868629,85.97811822825433,49.939967795967604
274,1000,0.9213527693461414,174.3006003107812,27.358847100611573,43.95675263399135,102.98500057617827
275,1000,0.9210763635153376,156.63701927785837,49.95358159572706,63.00027064023083,43.68316704190049
276,1000,0.9208000406062831,192.54817935467293,83.2130871033257,50.112055293933345,59.22303695741388
277,1000,0.9205238005941012,230.2941424824646,56.140253311918784,62.65932887331717,111.49456029722865
278,1000,0.9202476434539231,294.34919337496746,85.87634864167389,126.9581818510262,81.51466288226739
279,1000,0.919971569160887,199.89711284663534,56.53297518447498,113.39926031857846,29.964877343581886
280,1000,0.9196955776901388,254.4435152907946,49.77556715469504,100.26742101065538,104.40052712544416
281,1000,0.9194196690168318,270.3266596410622,152.84242888988533,44.20893218093103,73.27529857024581
282,1000,0.9191438431161267,306.4100400658694,82.21963602274064,43.55255268525143,180.6378513578773
283,1000,0.918868099963192,235.66628253317435,70.71907391863503,119.42377364815786,45.52343496638143
284,1000,0.918592439533203,366.21506694476204,135.76604703232974,138.93157018525554,91.51744972717678
285,1000,0.9183168618013431,207.9780540433325,95.69730988044387,52.272174001324416,60.00857016156423
286,1000,0.9180413667428027,271.4639571289563,135.1631737098919,51.25651693977311,85.04426647929122
287,1000,0.9177659543327799,239.80190470622034,106.00411533010343,72.62243497778483,61.17535439833207
288,1000,0.91749062454648,180.38090027926248,55.4359464425206,38.60977084598764,86.33518299075423
289,1000,0.9172153773591161,278.65540419357745,19.31916376637689,169.67592761685384,89.66031281034674
290,1000,0.9169402127459083,238.27382491382912,50.93326904436491,66.72419896600253,120.61635690346166
291,1000,0.9166651306820846,354.37774832119567,86.90773878864839,209.20162128222563,58.26838825032164
292,1000,0.9163901311428799,205.40695300820425,51.39600721465958,62.45379582879218,91.5571499647525
293,1000,0.9161152141035371,260.37722510756566,89.8599049218894,122.1700026345719,48.347317551104354
294,1000,0.9158403795393061,181.91869765885878,65.91284200724454,62.33346328346475,53.67239236814949
295,1000,0.9155656274254443,43.248608087797976,-138.733033891078,76.38569470011157,105.59594727876441
296,1000,0.9152909577372167,277.8470849406012,114.67973706943604,110.65249206930778,52.514855801857344
297,1000,0.9150163704498956,187.86298437487852,66.83203347276022,50.84070547196272,70.1902454301556
298,1000,0.9147418655387607,240.82936751853168,65.52510783473606,43.25434686277273,132.0499128210229
299,1000,0.9144674429790991,275.5271017445254,141.85864821167036,69.30980662666867,64.35864690618637
300,1000,0.9141931027462054,-393.2918034035595,-682.504141946442,105.99320306458667,183.21913547829587
301,1000,0.9139188448153815,381.09667583331304,68.88388138757249,272.3694513685688,39.84334307717176
302,1000,0.913644669161937,-131.27538165054702,-218.17968781529137,50.99571206096685,35.90859410377752
